EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
522176072,CITIZENS TO CONSERVE AND RESTORE INDIAN CREEK CCRIC INC,% LUTZ RASTAETTER,PO BOX 1032,GREENBELT,MD,20768-1032,0000,03,3,1000,200008,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,C30,
522176209,PTA DELAWARE CONGRESS,% LESLIE AMUTY,11650 SCAGGSVILLE RD,FULTON,MD,20759-2208,2155,03,9,2000,197103,1,16,059035000,5,01,202106,0,0,01,0,06,0,0,0,,LIME KILN MIDDLE SCHOOL PTA
522176356,CARNEY IMPROVEMENT ASSOCIATION INC,% MICHAEL RUPP,8820 WALTHER BOULEVARD,PARKVILLE,MD,21234-9025,0000,04,3,1000,199911,2,00,000000000,1,01,202309,0,0,02,0,09,0,0,0,S21,
522176441,ONE CHURCH ONE CHILD OF MARYLAND INC,% CHARLES E COGER,5900 BLAND AVE,BALTIMORE,MD,21215-0000,0000,03,3,2000,199910,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,P40,
522176603,HIGHER GROUND APOSTLIC CHURCH,% J C HAMILTON III,PO BOX 875,EDGEWOOD,MD,21040-0875,0000,03,3,1000,200211,1,10,000000000,1,01,,0,0,06,0,12,,,,X200,
522176827,CMH HOLDING CO,% ROBERT KERTIS,100 HOSPITAL RD,PRNC FREDERCK,MD,20678-4017,0000,02,3,1000,200205,2,00,000000000,1,01,202306,6,5,01,0,06,1186204,704951,61933,S47,
522176933,CALVERT COUNTY PUBLIC LIBRARY FOUNDATION INC,% PATRICIA HOFMANN,850 COSTLEY WAY,PRNC FREDERCK,MD,20678-3181,0000,03,3,2000,200001,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,B117,
522176978,661 CORPORATION,% SCOTT BECKER,1966 GREENSPRING DR STE 200,TIMONIUM,MD,21093-4164,0928,03,9,6000,194603,0,10,031150120,5,01,,0,0,06,0,06,,,,,
522177371,BAIS ALEF INC,% ARTHUR SHUGARMAN,3407 TANEY RD,BALTIMORE,MD,21215-3729,0000,03,3,7210,200006,1,15,000000000,1,01,,0,0,13,0,12,,,,B99,
522177437,THE@WILLIAM J SHAW FAMILY FOUNDATION INC,% WILLIAM SHAW,10833 ALLOWAY DR,POTOMAC,MD,20854-1504,0000,03,3,1000,200111,1,04,000000000,1,01,202312,6,4,00,1,12,1865439,326936,,T20,
522177628,ALUMNI ASSOCIATION OF FRANKLIN HIGH SCHOOL INC,,PO BOX 100,REISTERSTOWN,MD,21136-0100,0000,03,3,2000,200003,1,16,000000000,1,01,202312,4,3,01,0,12,388284,78545,78545,B84,
522177707,RESOURCE CENTER FOR RELIGIOUS INSTITUTES INC,% LAWRENCE J LUNDIN,8737 COLESVILLE RD STE 610,SILVER SPRING,MD,20910-3934,0928,03,9,1700,194603,1,16,031150120,5,01,201912,0,0,13,0,12,,,,,
522177793,PTA MARYLAND CONGRESS OF PARENTS & TEACHERS INC,% PTA TREASURER,420 LITTLE KIDWELL AVE,CENTREVILLE,MD,21617-1249,1999,03,9,1200,196905,1,16,059035000,5,01,202306,1,3,02,0,06,8315,34645,9622,,KENNARD ELEM PTA
522178165,ON OUR OWN OF ANNE ARUNDEL COUNTY INC,% PATRICE OTOOLE,132 HOLIDAY CT STE 210,ANNAPOLIS,MD,21401-7005,0000,03,3,1200,199912,1,15,000000000,1,01,202306,3,4,01,0,06,39492,179302,179302,F60,
522178254,SHILOH MINISTRIES AT BALTIMORE INC,% EDDIE W JONES,4001 ANNAPOLIS RD,HALETHORPE,MD,21227-3650,0000,03,3,7000,200204,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
522178551,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,% JEAN LEWIS,PO BOX 624,WESTMINSTER,MD,21158-0624,1531,04,9,1300,196111,2,00,430059480,5,01,,0,0,01,0,12,,,,,7014 CARROLL COUNTY BRANCH
522178573,JEWISH CEMETERY ASSOCIATION OF GREATER BALTIMORE INC,% ASSOCIATED JEWISH COMM FED OF BA,101 W MOUNT ROYAL AVE,BALTIMORE,MD,21201-5708,0000,13,3,1000,200202,1,00,000000000,1,01,202306,7,6,01,0,06,7065892,1454206,1447837,Y50,
522178731,THE BAYANIHAN FILIPINO-AMERICAN ALLIANCE OF MARYLAND EDUCATIONAL,% GUADALUPE MARQUEZ,515 NORMAN AVE,GLEN BURNIE,MD,21060-7727,0000,03,3,1000,201406,1,15,000000000,1,01,202401,0,0,02,0,01,0,0,0,P20,
522178775,CATONSVILLE RAILS TO TRAIL INC,% LINDSAY THOMPSON,PO BOX 3282,CATONSVILLE,MD,21228-0282,0000,03,3,1000,199911,1,15,000000000,1,01,202312,3,3,01,0,12,41079,89752,89109,C50,
522178784,CMH II HOLDING CO,% CALVERT HEALTH SYSTEM INC,100 HOSPITAL RD,PRNC FREDERCK,MD,20678-4017,0000,02,3,1000,200205,2,00,000000000,1,01,202306,5,2,02,0,06,541553,13882,13483,S47,
522178882,ROBERT AND JANE MEYERHOFF MODERN ART FOUNDATION INC,,1025 CRANBROOK RD,COCKEYSVILLE,MD,21030-1465,0000,03,3,1000,199908,1,17,000000000,1,01,202212,9,3,01,0,12,128950569,71507,71507,A110,
522178934,GRACE TABERNACLE FELLOWSHIP CHURCH,,PO BOX 3216,FREDERICK,MD,21705-3216,0000,03,3,7000,200110,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
522178978,REFUGE CHRISTIAN FELLOWSHIP,% WILLIAM L BULLA JR,3623 PETERS CORNER RD,MARYDEL,MD,21649-1244,0000,03,3,7000,199912,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
522179075,INNER CITY SUBURBAN YOUTH FOUNDATION,% WILLIAM NEWMAN,5402 BUCKNELL RD,BALTIMORE,MD,21206-3854,0000,03,3,1000,201410,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,O99,
522179158,MID-MARYLAND LAND TRUST ASSOCIATION INC,,365 WEST PATRICK STREET,FREDERICK,MD,21701-4854,0000,03,3,1000,200605,1,15,000000000,1,01,202312,2,0,02,0,12,20623,0,0,C30,
522179370,PEARLSTONE FUND INC,% SCHREIBER BLADES & ROSENFELD,20 S CHARLES ST STE 1200,BALTIMORE,MD,21201-3205,0000,03,3,1000,200005,1,04,000000000,1,01,202202,7,6,00,1,02,5612297,1806663,,T22,
522179583,PTA DELAWARE CONGRESS,% SILVER SPRING INTERNATIONAL,313 WAYNE AVE,SILVER SPRING,MD,20910-5500,2155,03,9,2000,197103,1,16,059035000,5,01,202306,0,0,01,0,06,0,0,0,,SILVER SPRING INTL MIDDLE SCHL PTSA
522179655,BALTIMORE LACROSSE CLUB INC,% RYAN MC CLERNAN,1820 CIRCLE RD,TOWSON,MD,21204-6415,0000,03,3,1200,200703,1,16,000000000,1,01,202212,4,4,01,0,12,282117,388571,388571,N60,
522179770,UNITED STATES OF AMERICA DEAF TRACK & FIELD INC,% WAYNE LANGBEIN,6343 NEW HAVEN CT,FREDERICK,MD,21703-8670,0000,03,3,1000,199910,1,15,000000000,1,01,202312,3,1,02,0,12,66664,49,49,N40,
522179848,EMMITSBURG OSTEOPATHIC PRIMARY CARE CENTER INC,% NANCY MANAHAN,PO BOX 1219,EMMITSBURG,MD,21727-1219,0000,03,3,1200,200001,1,12,000000000,1,01,202212,6,4,01,0,12,1148640,481746,481618,E22,
522180549,MARYLAND KOREAN BAPTIST CHURCH OF LOVE,% CHI W LEE,18606 NEW HAMPSHIRE AVE,ASHTON,MD,20861-9789,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
522180555,ACTION FOR PEACE THROUGH PRAYER AND AID,% SANG JIN CHOI,3670 JOY LN,WALDORF,MD,20603-6903,0000,03,3,1200,200003,1,15,000000000,1,01,202306,0,0,02,0,06,0,0,0,S20,
522180737,PTA DELAWARE CONGRESS,% DOUGLAS BOEDEKER,8100 MIDCOUNTY HWY,GAITHERSBURG,MD,20877-0000,2155,03,9,2000,197103,1,16,059035000,5,01,202306,0,0,02,0,06,0,0,0,,SHADY GROVE MIDDLE SCHOOL PTA
522180769,GREATER HOPE WORSHIP CENTER INC,% NORMAN EATON,1005 E PATAPSCO AVE,BALTIMORE,MD,21225-2228,3317,03,9,7000,000000,0,10,001000000,1,01,,0,0,06,0,06,,,,,
522181336,KAPPA KAPPA GAMMA FRATERNITY INC,% THE LAB JOHNS HOKINS UNIV,3003 N CHARLES ST,BALTIMORE,MD,21218-0000,0894,07,9,1000,194510,2,00,059036040,5,01,,0,0,02,0,06,,,,,ETA EPSILON CHAPTER
522181508,TOWN CATS INC,% NANCY CARTER,PO BOX 1405,BERLIN,MD,21811-5405,0000,03,3,4000,199911,1,15,000000000,1,01,202312,3,4,01,0,12,34443,183114,182794,D20,
522181704,KEVIN STOKES SCHOLARSHIP FUND INC,% LINDA STOKES,43 N ATHOL AVE,BALTIMORE,MD,21229-2857,0000,03,3,1200,199910,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,T30,K S SCHOLARSHIP FUND INC
522181737,PINE GROVE UNITED METHODIST CHURCH RAYVILLE NURSERY & DAY CARE INC,,19401 MIDDLETOWN RD,PARKTON,MD,21120-9662,0000,03,3,2700,200010,1,16,000000000,1,01,,0,0,13,0,12,,,,B99,
522181741,AGAPE 1 CHURCH OF CHRIST INC,% HOWWIN CARTER JR,12610 PRESTWICK DR,FT WASHINGTON,MD,20744-6426,0000,03,3,7000,200303,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
522181837,TEMPLE OF PRAISE CHURCH,% NIKE DARAMY,11301 RHODE ISLAND AVE,BELTSVILLE,MD,20705-1962,0000,03,3,1000,200106,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
522181931,ST VINCENT DE PAUL SOCIETY OF ANAPOLIS INC,,109 DUKE OF GLOUCESTER STREET,ANNAPOLIS,MD,21401-0000,0000,03,3,1000,201709,1,15,000000000,1,01,202309,4,4,01,0,09,134242,381379,381379,T30,
522181947,MARYLAND 4-H CLUB FOUNDATION INC,% MONTGOMERY UME 4-H OFFICE,18410 MUNCASTER RD,DERWOOD,MD,20855-1421,5938,03,9,2000,201307,1,15,149349000,5,01,202306,0,0,02,0,06,0,0,0,O52,MONTGOMERY CO LUCKY CLOVERS 4H CLUB
522181950,PARK POLICE VOLUNTEER ASSOCIATION,% MAURICE A PETRONE,8100 CORPORATE DR SUITE 305,LANDOVER,MD,20785-2231,0000,03,3,1000,200001,1,15,000000000,5,01,202212,0,0,02,0,12,0,0,0,S022,
522182254,JAN ALLRED FUNDATION INC,% KENNETH GRABER,12019 BAYER DR,SMITHSBURG,MD,21783-2068,0000,03,3,1000,200103,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,X20,
522182367,INTERNATIONAL ASSOCIATION ON LIONS CLUBS,,PO BOX 6,OCEAN CITY,MD,21843-0000,0239,04,9,3000,194012,2,00,911520000,5,01,202306,0,0,02,0,06,0,0,0,P20,LIONESS CLUB OF OCEAN CITY MD INC
522182611,FRIZZELLBURG IMPROVEMENT ASSOCIATION INC,% SHIRLEY I UNGER,1110 S PLEASANT VALLEY RD,WESTMINSTER,MD,21158-3516,0000,04,3,1000,200102,2,00,000000000,1,01,202312,0,0,02,0,12,0,0,0,L50,
522182784,ABUNDANT LIFE BIBLE CHURCH,% MARK S COVINGTON,PO BOX 5382,HYATTSVILLE,MD,20782-0382,0000,03,3,1000,200003,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
522182865,HUMILITY OUTREACH MISSIONARY MINISTRIES,% DAVID A GILMORE,2200 TUCKER RD,FT WASHINGTON,MD,20744-3517,0000,03,3,1000,199911,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P20,
522182910,MANY HATS INSTITUTE,% FABIAN KOSS,12430 PARK POTOMAC AVENUE,POTOMAC,MD,20854-6948,0000,03,3,1000,199912,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,T30,
522183105,CAPITAL BRAZILIAN SEVENTH DAY ADVENTIST TEMPLE,% KATIA REINERT,PO BOX 159,ASHTON,MD,20861-0159,0000,03,3,7000,199909,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
522183142,CHRISTIAN OUTREACH FELLOWSHIP,% SHIRLEY M JONES,5960 S HIL MAR CIR,FORESTVILLE,MD,20747-2990,0000,03,3,7000,200110,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
522183238,ETHIOPIAN ORTHODOX TEWAHDO CHURCH GEDAME TEKLE HAIMANOT BIBLE ASSOC,% REV DR AMARE KASSAYE,12712 ROBINDALE DR,ROCKVILLE,MD,20853-3441,0000,03,3,1000,200005,1,10,000000000,1,01,,0,0,00,0,12,,,,X21,
522183262,ST THOMAS INDIAN ORTHODOX CHURCH GREATER WASHINGTON INC,,13505 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20904-6203,0000,03,3,7000,199911,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
522183293,THE BENJAMIN PEACE FOUNDATION INC,% PETER BENJAMIN,PO BOX 486,GARRETT PARK,MD,20896-0486,0000,03,3,1000,200003,1,04,000000000,1,01,202312,4,2,00,1,12,119931,14843,,T20,
522183420,TEACHERS COUNCIL INC,,95 CATHEDRAL STREET,ANNAPOLIS,MD,21401-2973,0000,03,3,1000,199908,1,04,000000000,1,01,202212,4,5,00,1,12,491252,887929,,B80,
522183558,LIFESTYLES OF MARYLAND FOUNDATION INC,% SAUNDRA O WASHINGTON,101 CATALPA DR STE 103,LA PLATA,MD,20646-4319,0000,03,3,1000,200001,1,15,000000000,1,01,202212,6,6,01,0,12,4528927,4791185,4729374,P45,
522183748,SPECIAL HOCKEY WASHINGTON INCORPORATED,% BOB STROUD,11212 CHAUCERS RIDGE CT,LAUREL,MD,20723-2046,0000,03,3,2000,199912,1,15,000000000,1,01,202306,0,0,02,0,06,0,0,0,N68,
522183756,CREATIVITY 21ST CENTURY INC,% RICHARD L DANA,4600 CHASE AVE,BETHESDA,MD,20814-3526,0000,03,3,1000,199909,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,A20,
522183804,FIRST ST STEPHENS BAPTIST CHURCH,% PASTOR AGGIE BROWN,4663 PIMLICO RD,BALTIMORE,MD,21215-6430,0000,03,3,7000,200207,1,10,000000000,1,01,,0,0,06,0,11,,,,X21,
522183855,SUSTAINING WORD MINISTRY,,23137 PERSIMMON RIDGE RD,CLARKSBURG,MD,20871-4408,0000,03,3,1000,200002,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
522183869,EDIFIED CHRISTIAN MINISTRIES INTERNATIONAL CHURCH INC,% GLENWOOD WILLIAMS JR,502 JACQUE CT,BOWIE,MD,20721-7241,0000,03,3,7000,200706,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
522184057,MARYLAND 4-H CLUB FOUNDATION INC,% CECIL UME 4-H OFFICE,200 CHESAPEAKE BLVD STE 1500,ELKTON,MD,21921-6656,5938,03,9,2000,201307,1,15,000000000,5,01,202306,0,0,02,0,06,0,0,0,,CECIL CO SLIDERS 4-H CLUB
522184099,DIABETES NATIONAL INSTITUTE INC,,9109 LEVELLE DRIVE,CHEVY CHASE,MD,20815-0000,0000,03,3,1000,199911,1,15,000000000,1,01,202212,4,2,02,0,12,182466,18207,18207,H80,
522184159,ELTEKON BUSINESS ETIQUETTE TRAINING SERVICES INC,% DEBORAH PERKINS,7911 INDIAN HEAD HWY APT 201,OXON HILL,MD,20745-1638,0000,03,3,1200,200107,1,15,000000000,1,01,,0,0,00,0,12,,,,T20,
522184548,ALL AMERICAN BICYCLE CLUB INC,% SCOTT MCWILLIAMS,1107 SLEIGHILL CT,MOUNT AIRY,MD,21771-2827,0000,07,3,1000,201606,2,00,000000000,1,01,202212,0,0,02,0,12,0,0,0,N50,
522184700,DAMIENS RECOVERY INC,% RALPH MASSELLA,528 HILTON AVE,CATONSVILLE,MD,21228-5817,0000,03,3,1000,200006,1,16,000000000,1,01,202306,0,0,02,0,06,0,0,0,F122,
522184942,NEW LIFE REFORMED PRESBYTERIAN CHURCH OF KOREA,% PAUL J CHUN PHD,4515 SANDY SPRING RD,BURTONSVILLE,MD,20866-1132,0000,03,3,7000,199910,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
522185015,SANCTUARY CHRISTIAN ARTS CENTER,% KIMBERLY FAY WOODLEY TUCKER,9601 MENDOZA RD,RANDALLSTOWN,MD,21133-2502,0000,03,3,7000,200307,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,SCAC
522185213,THE DOROTHY L AND HENRY A ROSENBERG JR FOUNDATION INC,% HENRY A ROSENBERG JR,100 LIGHT STREET SUITE 2500,BALTIMORE,MD,21202-0000,0000,03,3,1000,200107,1,04,000000000,1,01,202212,5,4,00,1,12,817798,246285,,T22,
522185237,ROSSMOOR ART GUILD,,3330 N LEISURE WORLD BLVD APT 304,SILVER SPRING,MD,20906-5647,0000,03,3,2000,202003,1,16,000000000,1,01,202308,2,3,02,0,08,23104,36387,36387,A20,
522185784,FEDERAL HILL SOUTH NEIGHBORHOOD ASSOCIATION,% DAVID R SCHIMINGER,PO BOX27088,BALTIMORE,MD,21230-0000,0000,03,3,1000,200112,1,15,000000000,1,01,202307,0,0,02,0,07,0,0,0,S22,
522186078,NEW LIFE CHURCH,% RICHARD BONTZ,841 NORWOOD RD,SILVER SPRING,MD,20905-3893,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
522186114,FRIENDS OF THE HISTORIC GREAT FALLS TAVERN INC,% ELIZABETH SEWARD,PO BOX 60481,POTOMAC,MD,20859-0781,0000,03,3,2000,200002,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A80,
522186127,HOWARD COUNTY SCHOLASTIC HOCKEY ASSOCIATION LTD,% BERNARD J MICHELS,5876 THUNDER HILL RD,COLUMBIA,MD,21045-3557,0000,03,3,1000,201309,1,16,000000000,1,01,202306,0,0,02,0,06,0,0,0,N99,COLUMBIA ICE RINK
522186155,NEW BIRTH MINISTRY,% TRACY A JACKSON,8609 SHANNAN DR,CLINTON,MD,20735-2446,0000,03,3,7000,200002,1,10,000000000,5,01,,0,0,06,0,12,,,,X21,
522186819,CHRISTS OPEN ARMS MINISTRIES,% RONALD C HOWARD SR,2820 ARLENE CIR,GWYNN OAK,MD,21207-4430,0000,03,3,7000,200107,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
522186960,PTA DELAWARE CONGRESS,% PTA TREASURER,8935 BRADMOOR DRIVE,BETHESDA,MD,20817-0000,2155,03,9,2000,197103,1,16,059035000,5,01,202306,0,0,02,0,06,0,0,0,,NORTH BETHESDA MIDDLE SCHOOL PTSA
522186976,BALTIMORE MANDOLIN ORCHESTRA,% CHARLES LEVIN,PO BOX 282,CHASE,MD,21027-0282,0000,03,3,1000,200202,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A69,
522187026,FOUNDATION FOR THE FCC FUND INC,% VERNA BERNOI,7932 OPOSSUMTOWN PIKE,FREDERICK,MD,21702-0000,0000,03,3,1000,199911,1,17,000000000,1,01,202306,1,0,02,0,06,1,0,0,T11,
522187086,FRIENDS OF WESTBROOK SCHOOL FOUNDATION INC,% CALVIN H COBB III,5110 ALLAN TER,BETHESDA,MD,20816-1612,0000,03,3,1200,199909,1,17,000000000,1,01,202312,3,3,01,0,12,77122,81420,63646,T70,
522187252,CALVERT COUNTY SCHOOL BUS CONTRACTORS HEALTH & WELFARE TR,% JON S FRANK,205 W DARES BEACH RD,PRNC FREDERCK,MD,20678-3123,0000,09,3,1000,200007,2,00,000000000,2,01,202308,4,5,01,0,08,122540,878573,878573,Y43,
522187502,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% ARTHUR KELLY,1410 BUSH ST STE A,BALTIMORE,MD,21230-1939,1381,05,9,3000,195708,2,00,263264279,5,01,202312,0,0,02,0,12,0,0,0,,L3674MD MD STATE COURTS EMPLOYEES
522187515,NORTHWEST HIGH SCHOOL BOOSTER CLUB,,13501 RICHTER FARM RD,GERMANTOWN,MD,20874-3410,0000,03,3,1000,200008,1,16,000000000,1,01,202306,3,4,01,0,06,32083,110639,51369,B11,
522187579,FOUNTAIN OF LIFE FELLOWSHIP,,PO BOX 288,EDGEWOOD,MD,21040-0288,0000,03,3,7000,200009,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
522187797,CONTINENTAL SOCIETIES INC,% CATHERINE ALLEN SMITH,PO BOX 5824,CAPITOL HGTS,MD,20791-5824,2583,03,9,1000,197403,1,16,602000000,5,01,,0,0,02,0,06,,,,,PRINCE GEORGES COUNTY CHAPTER
522187807,CONCERNED CITIZENS OF UPPER FELLS POINT AND WEST CANTON INC,% VICTOR CORBIN,302 S CHESTER ST,BALTIMORE,MD,21231-2727,0000,03,3,1000,201607,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,S20,
522188038,MARYLAND PARTNERSHIP FOR PREVENTION INC,% SAMMIE MOUTON,PO BOX 702,OWINGS MILLS,MD,21117-0702,0000,03,3,1000,200004,1,15,000000000,1,01,202212,8,6,01,0,12,20774224,2151087,2151087,E70,MPP INC
522188104,CHURCH OF GOD LOVE MINISTRIES INC,% NATHANIEL MORGAN,7006 BARTON RD,HYATTSVILLE,MD,20784-2504,0000,03,3,7000,200207,1,10,000000000,1,01,202012,0,0,06,0,12,0,0,0,X20,
522188818,BALTIMORE JEWISH CULTURAL CHAVURAH,% ART STARR,2 STITCHBERRY CT,REISTERSTOWN,MD,21136-3215,0000,03,3,1200,200210,1,10,000000000,1,01,,0,0,06,0,12,,,,X30,
522188826,DANCE AND BODY WORKS INC,% SANDRA BLACKMAN,6266 FALLARD DR,UPPR MARLBORO,MD,20772-3883,0000,03,3,1000,200009,1,16,000000000,1,01,202212,1,4,01,0,12,3897,110910,110910,A26,
522188832,MICROENTERPRISE DEVELOPMENT CENTER INC,,8938 HARKATE WAY,RANDALLSTOWN,MD,21133-4242,0000,03,3,2000,199910,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,J22,
522189081,NORA ROBERTS FOUNDATION INC,% MERRILL LYNCH TRUST COMPANY,PO BOX 465,GLENN DALE,MD,20769-0465,0000,03,3,1000,200005,1,04,000000000,1,01,202212,9,8,00,1,12,94132270,18858307,,T22,
522189539,ANTIOCH KOREAN BAPTIST CHURCH,,9645 ASHMEDE DR,ELLICOTT CITY,MD,21042-2353,1601,03,9,7000,196310,1,10,029002000,5,01,,4,4,06,0,12,,,,,
522189813,MARYLANDERS FOR PROGRESS,% MS ROBERTA BROWN-COOPER,PO BOX 44402,FT WASHINGTON,MD,20749-4402,0000,03,3,1000,201201,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P84,
522189832,SPIRIT OF THE LIVING GOD CHRISTIAN CENTER INC,,7813 PARSTON DR,DISTRICT HTS,MD,20747-4425,1961,03,9,7000,196811,1,10,029000000,5,01,,0,0,06,0,12,,,,X20,
522190121,NELSON HOCKEY ASSOCIATION INC,% NELSON K BURTON,1156 BACON RIDGE RD,CROWNSVILLE,MD,21032-1904,0000,03,3,1000,200007,1,16,000000000,1,01,202308,5,6,01,0,08,980893,1170472,1170472,N68,
522190131,ROWNY FOUNDATION,% MICHAEL ROWNY,6017 CAIRN TER,BETHESDA,MD,20817-5405,0000,03,3,1000,199910,1,04,000000000,1,01,202312,5,3,00,1,12,606145,81797,,T30,
522190204,SOUTHERN MARYLAND MODERN DANCE COLLECTIVE INC,% CAROL TESTER,42278 RIVA RIDGE DR,HOLLYWOOD,MD,20636-2354,0000,03,3,2000,201405,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,B99,
522190222,JOY OF LIFE INTERNATIONAL INC,% RAMATU ABDULLAH,5011 HURON ST,COLLEGE PARK,MD,20740-1722,0000,03,3,7100,200104,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
522190223,AUNT SHUGS ASSISTED LIVING INC,,4311 BELVIEU AVE,BALTIMORE,MD,21215-4814,0000,03,3,1000,200808,1,16,000000000,1,01,202312,2,3,01,0,12,10110,64123,64123,L99,
522190497,HIGHER CALLING CHRISTIAN MINISTRIES,% REV DENISE E JOHNSON,1723 KENILWORTH AVE,CAPITOL HGTS,MD,20743-6721,0000,03,3,7000,200010,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
522190520,NORTH COUNTY LAND TRUST INC,% TREASURER,7605 BAY ST,PASADENA,MD,21122-3410,0000,03,3,1000,199912,1,15,000000000,1,01,202112,1,0,02,0,12,4148,0,0,C34,
522190527,ISAAC MINISTRIES INC,% MAXINE L BALL,PO BOX 2621,ELLICOTT CITY,MD,21041-2621,0000,03,3,2100,200106,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P20,
522190923,IMAGINATIVE CINEMA SOCIETY,% CHARLES WITTIG,12210 KINGSWOOD LN,KINGSVILLE,MD,21087-1232,0000,07,3,1000,199910,2,00,000000000,1,01,202312,0,0,02,0,12,0,0,0,N50,
522191081,IGLESIA EVANGELICA PENTECOSTES REMANENTE FIEL INC,% REV SANTOS ROMERO,2216 DECKMAN LNN,SILVER SPRING,MD,20906-2263,0000,03,3,7000,200204,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
522191096,CENTER FOR CREATIVE LIFE AND LEARNING INC,% JOCELYN WHITFEILD,8829 WARM GRANITE DR,COLUMBIA,MD,21045-5946,0000,03,3,2000,201111,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P40,
522191123,ALPHA WIVES CLUB OF MONTGOMERY COUNTY INC,% BARBARA GREEN,811 EAST RANDOLPH POAD,SILVER SPRING,MD,20904-0000,0000,03,3,1000,200105,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,T30,
522191245,CHRISTIAN FELLOWSHIP TRUMPET OUTREACH MINISTRIES,% REV THOMAS G TAYLOR,PO BOX 1552,TEMPLE HILLS,MD,20757-1552,3317,03,9,7000,199112,1,10,001000000,1,01,,0,0,06,0,06,,,,,
522191303,WYATT KYLE SUTKER FOUNDATION,% STEVEN G SUTKER,10928 HARMEL DR,COLUMBIA,MD,21044-3793,0000,03,3,2100,200002,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,G122,
522191320,MID-ATLANTIC GERMAN SHEPHERD RESCUE INC,% PRESIDENT,PO BOX 353,MOUNT AIRY,MD,21771-0353,0000,03,3,4000,199911,1,15,000000000,1,01,202312,5,4,01,0,12,686095,329555,324461,D200,
522191344,CHRISTIAN HOMESCHOOL FELLOWSHIP INC,% GAIL COOK,3300 BERT KOONTZ RD,TANEYTOWN,MD,21787-1651,0000,03,3,1000,199907,1,16,000000000,1,01,202206,0,0,02,0,06,0,0,0,B90,
522191379,THE FEDERATED GARDEN CLUBS OF MARYLAND INC,% BARBARA MUGGLEWORTH,PO BOX 35,SEVERNA PARK,MD,21146-0035,3204,03,9,1200,000000,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,,MOONFLOWER GARDEN CLUB
522191424,TANEYTOWN ELEMENTARY PARENT-TEACHER ORGANIZATION PTO INC,,100 KINGS DR,TANEYTOWN,MD,21787-2383,0000,03,3,2000,201710,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,B94,
