EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
526056584,ROTARY INTERNATIONAL,% JOHN BENISH JR,995 NORTH PRINCE FREDERICK BLVD STE,PRINCE FREDERICK,MD,20678-3198,0573,04,9,3000,194309,2,00,520349200,5,01,202406,0,0,02,0,06,0,0,0,,UPPER MARLBORO
526056621,JOPPA MAGNOLIA VOLUNTEER FIRE CO INC,,1403 OLD MOUNTAIN RD S,JOPPA,MD,21085-3103,0000,03,3,1000,201403,1,16,407000000,1,01,202406,7,6,01,0,06,6728426,1581725,1581725,M24,
526056623,MAIMONIDES SOCIETY,% STACIA KRANTZ DDS,4833 BETHESDA AVE STE 302,BETHESDA,MD,20814-5244,0000,07,3,1000,195203,2,00,059922000,5,01,202412,4,3,02,0,12,134200,32486,32486,,
526056627,RURITAN NATIONAL CORP,% LLOYD SMITH JR,PO BOX 104,SHARPSBURG,MD,21782-0104,1615,04,9,1000,196401,2,00,408404000,1,01,202412,0,0,02,0,12,0,0,0,,ROHRERSVILLE
526056635,INTERNATIONAL ALLIANCE THEATRICAL STAGE EMPLOYEES & MOVING PICTURE,% JOAN PERRY,7272 WISCONSIN AVE FL 8,BETHESDA,MD,20814-4836,0386,05,9,3000,194104,2,00,263000000,5,01,202412,4,4,01,0,12,468853,153930,153930,,819 IATSE LOCAL
526056638,SIGMA PHI GAMMA INTERNATIONAL SORORITY INC,% LINDA LINLEY,440 OLD TRAIL RD,BALTIMORE,MD,21212-1518,0537,07,9,1000,196702,2,00,036279265,5,01,,0,0,02,0,12,,,,,DELTA DELTA
526056648,UNITY CENTER OF CHRISTIANITY,% ALLEN WHITE,2901 N CHARLES ST,BALTIMORE,MD,21218-4031,2062,03,9,2700,197002,1,10,059029000,5,01,,1,4,06,0,12,,,,,
526056656,THE TRUE FELLOWSHIP HOUSE OF PRAYER FOR ALL PEOPLE OF AMERICA INC WW,,3001 MAHONIA WAY,EDGEWOOD,MD,21040-3517,0000,03,3,7000,196411,1,10,001000000,1,01,,0,0,06,0,12,,,,,
526056657,WOODBERRY BIBLE BAPTIST CHURCH,,2015 GIRARD AVE,BALTIMORE,MD,21211-1303,0000,03,3,7000,196411,1,10,001000000,1,01,,0,0,06,0,10,,,,,
526056658,HARFORD JEWISH CENTER INC,,8 N EARLTON ROAD EXT,HVRE DE GRACE,MD,21078-1322,0000,03,3,7000,195811,1,10,001000000,1,01,,0,0,06,0,06,,,,,
526056660,WOMENS COMMUNITY CLUB OF BELTSVILLE MD,% C/O MAREN MAYHEW,PO BOX 1607,BELTSVILLE,MD,20704-1607,0000,03,3,1000,200006,1,15,319000000,1,01,202412,1,1,02,0,12,7534,8739,8739,S81,
526056682,DEMOLAY INTERNATIONAL GFM CHAPTER,,8848 BELAIR RD,NOTTINGHAM,MD,21236-2401,0000,10,3,1000,202101,1,00,119000000,5,01,202412,0,0,02,0,12,0,0,0,A99Z,
526056825,MONUMENTAL RIFLE & PISTOL CLUB INC,% JAMES BRYANT,341 WHITFIELD RD,CATONSVILLE,MD,21228-1808,0000,07,3,1000,196903,2,00,318319317,5,01,202412,0,0,02,0,12,0,0,0,,
526056882,DELTA GAMMA FRATERNITY,% MARGARET MCCULLEN FRANETOVICH,3401 CAYMAN WAY APT 402,ABINGDON,MD,21009-2843,0461,07,9,1000,197008,2,00,059036319,5,01,202406,0,0,02,0,06,0,0,0,,BALTIMORE ALUMNAE CHAPTER
526056932,SIGMA PHI GAMMA INTERNATIONAL SORORITY INC,% ALLISON MARTINAZZI,7948 JASONS LANDING WAY,SEVERN,MD,21144-2664,0537,07,9,1000,196702,2,00,036279265,5,01,,0,0,02,0,12,,,,,RHO PROVINCE
526056975,PILGRIMS INC,% C C GRASTY,3503 NEWLAND RD,BALTIMORE,MD,21218-2513,0000,03,3,7000,196007,1,10,029000000,1,01,,0,2,06,0,12,,,,,
526056978,JOHNSVILLE CEMETERY ASSOCIATION OF FREDERICK COUNTY INC,% ALLEN HERNDON,12943 GREENSBURG RD,SMITHSBURG,MD,21783-1416,0000,13,3,1000,201408,1,00,900000000,1,01,202410,0,0,02,0,10,0,0,0,S80,
526056985,KINGSTON PARK BAPTIST CHURCH INC,% DELMA WESTMORELAND TREAS,20 KINGSTON PK RD RT 1 BOX 488A,BALTIMORE,MD,21220-4914,0000,03,3,7000,196307,1,10,001000000,1,01,,0,0,06,0,06,,,,,
526056993,SOROPTIMIST INTERNATIONAL OF THE AMERICAS INC,% AMY DEAN,PO BOX 848,HVRE DE GRACE,MD,21078-0848,3899,03,9,1000,200210,1,16,922911040,5,01,202406,0,0,02,0,06,0,0,0,I70,103029 HAVRE DE GRACE MD
526057008,MARINE CORPS LEAGUE,% WILLIAM P DAVIS,1426 E FORT AVE,BALTIMORE,MD,21230-5247,0955,04,9,3000,194607,1,00,908279265,5,01,202406,0,0,02,0,06,0,0,0,,565 BALTIMORE DETATCHMENT MCL
526057014,GUARDIAN HOSE COMPANY INC VOLUNTEER FIRE COMPANY-86,,21 N CHURCH ST,THURMONT,MD,21788-2028,0000,03,3,1000,202004,1,16,407000000,1,01,202406,6,5,01,0,06,1446960,595242,461942,M24,
526057017,DELTA SIGMA THETA SORORITY INC,,PO BOX 803,BALTIMORE,MD,21203-0803,1188,07,9,1000,195301,2,00,040349602,5,01,,0,0,01,0,12,,,,,BALTIMORE ALUMNAE
526057035,LOIS & IRVING BLUM FOUNDATION INC,,1001 FLEET STREET 700,BALTIMORE,MD,21202-4346,0000,03,3,1000,196510,1,04,602000000,1,01,202412,8,8,00,1,12,13690420,13426249,,,
526057200,ALPHA PHI OMEGA,% UNIV OF MARYLAND-COLLEGE PARK,3972 CAMPUS DR,COLLEGE PARK,MD,20740-3195,1113,03,9,1000,196606,1,16,036000000,5,01,202412,0,0,02,0,12,0,0,0,,EPSILON MU CHAPTER
526057213,FEDERATED GARDEN CLUBS OF MARYLAND INC,,8016 BELLONA AVE,RIDERWOOD,MD,21139-7500,0000,03,3,1200,201710,1,16,123000000,1,01,202406,0,0,02,0,06,0,0,0,,GUILFORD GARDEN CLUB
526057214,FULL GOSPEL PENTECOSTAL CHURCH INC,,CATOCTIN FURNACE,THURMONT,MD,21788-0000,0000,03,3,7000,196412,1,10,001000000,1,01,,0,0,06,0,12,,,,,
526057226,SOCIETY FOR THE HISTORY OF THE GERMANS IN MARYLAND,% NICHOLAS FESSENDEN,7324 KINDLER RD,COLUMBIA,MD,21046-1218,0000,03,3,2000,194209,1,16,062059000,1,01,202502,0,0,02,0,02,0,0,0,,
526057233,EASTPINES CITIZENS ASSOCIATION,% MONICA CORTES,PO BOX 428,RIVERDALE,MD,20738-0428,0000,03,3,1000,202306,1,03,402905318,1,01,202412,5,2,00,1,12,510720,17620,,N30,
526057257,SECRETARY VOLUNTEER FIRE COMPANY INC,,PO BOX 56,SECRETARY,MD,21664-0056,0000,03,3,1000,202305,1,15,407000000,1,01,202212,5,3,01,0,12,792877,99903,96935,M24,
526057258,RURITAN NATIONAL CORP,% GARY CASTLE,PO BOX 238,MYERSVILLE,MD,21773-0238,1615,04,9,3000,196401,2,00,408404000,1,01,202412,3,3,01,0,12,91752,79304,50321,,WOLFSVILLE
526057259,ROTARY INTERNATIONAL,% THOMAS FAETH,PO BOX 8553,ELKRIDGE,MD,21075-8553,0573,04,9,3000,196102,2,00,520349200,5,01,202407,1,1,02,0,07,3124,7951,7951,,ELKRIDGE ROTARY CLUB
526057263,RURITAN NATIONAL CORP,% THOMAS ARNOLD,2821 FRY RD,JEFFERSON,MD,21755-7424,1615,04,9,1000,196401,2,00,408404000,5,01,202412,0,0,02,0,12,0,0,0,,PETERSVILLE
526057273,KIWANIS INTERNATIONAL INC,% WILLIAM SHOEMAKER,PO BOX 10,MAYO,MD,21106-0010,0026,04,9,3000,194007,2,00,999000000,1,01,202412,0,0,02,0,12,0,0,0,,K04467 COMMODORE MAYO
526057284,BOULEVARD PARK IMPROVEMENT ASSOCIATION INC,,1269 MAGOTHY ROAD,PASADENA,MD,21122-0000,0000,04,3,3000,202307,2,00,402319000,1,01,202412,0,0,02,0,12,0,0,0,S80,
526057291,AMERICAN LEGION AUXILIARY,,101 W ELIZABETH ST,WOODSBORO,MD,21798-8600,0964,19,9,1000,000000,1,00,319000000,5,01,202406,1,3,02,0,06,6894,34643,18052,,282 GLEN W EYLER
526057297,HIGHWAY CHURCH OF CHRIST NO 3 INC,,1046 WEST LEXINGTON STREET,BALTIMORE,MD,21223-0000,0000,03,3,7000,194512,1,10,001000000,1,01,,0,1,06,0,12,,,,,
526057298,MECHANICSVILLE VOLUNTEER FIRE DEPARTMENT INC,,PO BOX 37,MECHANICSVLLE,MD,20659-0037,0000,04,3,3000,194007,1,00,407000000,1,01,202406,8,6,01,0,06,13487208,1844936,1771092,,
526057300,THEOSOPHICAL SOCIETY IN WASHINGTON DC,% VLADKA SHIKOVA,4803 WELLINGTON DRIVE,CHEVY CHASE,MD,20815-6263,0000,03,3,2000,195210,1,15,918059061,1,01,202503,0,0,02,0,03,0,0,0,,
526057302,MYERSVILLE VOLUNTEER FIRE CO INC,,301 MAIN ST,MYERSVILLE,MD,21773-8437,0000,04,3,3000,194408,1,00,407000000,1,01,202312,6,4,01,0,12,1978273,352886,296587,,
526057312,WICOMICO FARM & HOME SHOW INC,% DARLENE ALEXANDER,500 GLEN AVE,SALISBURY,MD,21804-5202,0000,03,3,2000,202406,1,15,065207230,1,01,202312,3,3,01,0,12,59253,85459,85459,N52,
526057324,ASSOCIATED ITALIAN AMERICAN CHARITIES OF MARYLAND INC,% TONY M DI FATTA,2801 DEMARIO DR,MANCHESTER,MD,21102-1987,0000,03,3,1000,202305,1,16,602000000,1,01,202412,6,5,01,0,12,1809004,847800,847057,B12,
526057346,APOSTOLIC FULL GOSPEL MISSION INC,,900 LIGHT ST,BALTIMORE,MD,21230-4016,0000,03,3,1000,194511,1,10,001000000,1,01,,0,0,06,0,12,,,,,
526057357,UNION RESCUE MISSION OF WESTERN MARYLAND INC,,16-30 QUEEN CITY PAVEMENT POST OFFI,CUMBERLAND,MD,21501-0000,0000,03,3,1700,196404,1,16,029000000,1,01,202312,6,5,01,0,12,2500747,931470,862975,P28Z,
526057361,AUXILIARY TO THE MEDICO CHIRURGICAL SOCIETY OF WASHINGTON DC INC,% LAURA H TOMPKINS,16927 HARBOUR TOWN DR,ASHTON,MD,20861-8013,0000,03,3,1200,196501,1,16,602059000,1,01,202412,0,0,02,0,12,0,0,0,,
526057363,TRINITY MEMORIAL GARDENS PERPETUAL CARE FUND,% GLENN M HALL TRUSTEE,PO BOX 265,WALDORF,MD,20604-0265,0000,13,3,1000,196501,1,00,901000000,2,01,202404,6,4,01,0,04,1373142,373505,97304,,
526057371,LEARNING DISABILITIES ASSOCIATION OF MONTGOMERY COUNTY INC,% RICHARD BELL-IRVING TREASURER,14520 SNAPDRAGON CIR,NORTH POTOMAC,MD,20878-4319,0000,03,3,1200,196501,1,16,061325059,1,01,202412,0,0,02,0,12,0,0,0,,LDAMC INC
526057791,ST MATTHEWS PARISH,% MARTIN GAKENHEIMER,5901 36TH AVE,HYATTSVILLE,MD,20782-2925,3741,03,9,7000,194001,1,10,000000000,5,01,,0,0,06,0,12,,,,,GEORGE PURCELL
526058100,QUEEN ANNE HILLSBORO VOLUNTEER FIRE COMPANY INCORPORATED,% LINDA CHALUPA,PO BOX 226,QUEEN ANNE,MD,21657-0226,0000,04,3,3000,198511,1,00,407000000,1,01,202312,6,5,01,0,12,2693218,560036,516469,,
526058318,BROOK HILL UNITED METHODIST CHURCH,,8946 INDIAN SPRINGS RD,FREDERICK,MD,21702-2334,2573,03,9,7000,197410,0,10,001919000,5,01,201312,0,0,06,0,12,,,,,
526058340,CLARK-WINCHCOLE FOUNDATION,% THE FOUNDATION,7501 WISCONSIN AVENUE 710 EAST,BETHESDA,MD,20814-0000,0000,03,3,1000,196502,1,04,602000000,1,01,202312,9,8,00,1,12,168693295,22672404,,,
526058406,ALLEGANY COUNTY HISTORICAL SOCIETY INC,,218 WASHINGTON ST,CUMBERLAND,MD,21502-2827,0000,03,3,2000,196502,1,15,059000000,1,01,202312,6,5,01,0,12,2768833,618952,618952,A82Z,
526058418,SUNSET VIEW CIVIC ASSOCIATION INC,% RICHARD BIANCONE,324 SUNSET DR,LAVALE,MD,21502-1921,0000,04,3,1000,196502,2,00,999000000,1,01,202412,0,0,02,0,12,0,0,0,,
526058419,WAREHOUSE EMPLOYEES UNION- 730 HEALTH AND WELFARE TRUST FUND,,911 RIDGEBROOK RD,SPARKS,MD,21152-9459,0000,09,3,1000,196502,2,00,264000000,2,01,202312,8,8,01,0,12,23958992,23557334,6500595,,
526058554,BELAIR COOPERATIVE NURSERY,,3120 BELAIR DR,BOWIE,MD,20715-3101,0000,03,3,2000,196502,1,11,046030000,5,01,202406,3,3,02,0,06,36059,41946,41946,,
526058564,MEMORIAL APARTMENTS CORPORATION,,830 W 40TH ST APT 602,BALTIMORE,MD,21211-2164,0000,03,3,1000,196502,1,16,000000000,1,01,202312,8,4,01,0,12,28650545,379267,379267,,
526058645,BALTIMORE ORIOLES FOUNDATION INC,% MICHAEL HOPPES,333 W CAMDEN ST STE 1,BALTIMORE,MD,21201-2577,0000,03,3,1200,196505,1,04,602059000,1,01,202310,6,6,00,1,10,2780012,1292239,,,
526058665,DANISH CLUB OF WASHINGTON D C,% POUL M PEDERSEN,16 WILLIAMS ST,ROCKVILLE,MD,20850-2845,0000,04,3,3000,196505,2,00,319000000,1,01,202312,4,3,01,0,12,325605,66128,66128,,
526058754,JACK & JILL OF AMERICA INC,% SAUDEIA MARTIN,226 AMBERLEIGH DR,SILVER SPRING,MD,20905-5989,1684,04,9,3000,196410,2,00,149000000,1,01,,0,0,02,0,05,,,,,MONTGOMERY COUNTY MD CHAPTER
526058944,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,% DION GUTHRIE,123 CHURCH LN STE A -,COCKEYSVILLE,MD,21030-4969,0064,05,9,3000,196704,2,00,263264279,5,01,202312,4,4,01,0,12,326165,236856,236856,,1501 LOCAL UNION
526059000,HOUSE OF PRAYER CHURCH APOSTOLIC FAITH,,RT 1 BOX 33,WEST RIVER,MD,20778-0000,0000,03,3,7000,196603,1,10,001000000,1,01,,0,0,06,0,12,,,,,
526059032,MARYLAND PARTNERS OF THE AMERICAS,% LOWELL ADAMS,19 RIDGE RD UNIT Q,GREENBELT,MD,20770-2972,0000,03,3,1200,200607,1,15,911520000,1,01,202412,0,0,02,0,12,0,0,0,Q21,
526059071,RURITAN NATIONAL CORP,% DUANE ARCH,PO BOX 44,MAUGANSVILLE,MD,21767-0044,1615,04,9,1000,196401,2,00,408404000,5,01,202412,4,4,01,0,12,312903,160599,91749,,MAUGANSVILLE
526059123,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS,% VAUGHN HORNER,9095 BI STATE BLVD,DELMAR,MD,21875-2425,0064,05,9,3000,196704,2,00,263264279,5,01,202412,5,4,01,0,12,596555,478391,428194,,1307 LOCAL UNION
526059291,AMERICAN SOCIETY OF HEATING REFRIGERATING & A-C ENGINEERS,% THERESA R SCHROEDER PE,10901 PUMP HOUSE RD,ANNAPOLIS JCT,MD,20701-1206,2475,03,9,2800,197311,1,16,161000000,5,01,202406,4,4,01,0,06,268771,233969,123023,S41Z,BALTIMORE
526059401,WASHINGTON COUNTY TEACHERS ASSOCIATION INC,,18047 OAK RIDGE DR,HAGERSTOWN,MD,21740-2373,0000,05,3,3000,197702,2,00,261262279,1,01,202406,3,4,01,0,06,58860,235238,235238,,
526059560,NATIONAL SOCIETY OF THE DAUGHTERS OF THE AMERICAN REVOLUTION,% LOUS LASHAR,2525 POT SPRING ROAD,TIMONIUM,MD,21093-2778,1050,03,9,1200,194907,1,16,059062061,5,01,202412,0,0,02,0,12,0,0,0,,COLONEL JOHN STREET DAR
526059584,DELTA KAPPA GAMMA SOCIETY INTERNATIONAL,% GRETCHEN M GINDER,6112 LAWS RD,SNOW HILL,MD,21863-3067,1741,06,9,2000,196506,2,00,602040059,5,01,202406,0,0,02,0,06,0,0,0,,MD ZETA CHAPTER
526059602,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% GARY BURDETTE,19906 BRIARLEY HALL DR,POOLESVILLE,MD,20837-2415,0239,04,9,3000,196603,2,00,999000000,5,01,202406,0,0,02,0,06,0,0,0,,8834 MONOCACY MARYLAND
526059623,KENWOOD GARDEN CLUB,% ELIZABETH KEYES,5320 CHAMBERLIN SAVE,CHEVY CHASE,MD,20815-0000,0000,03,3,1000,201907,1,16,356000000,5,01,202406,0,0,02,0,06,0,0,0,S01,
526059632,MID-ATLANTIC FINANCIAL SERVICES ASSOCIATION INC,,4411 SEDGWICK RD,BALTIMORE,MD,21210-2819,0000,06,3,2000,196504,0,00,000000000,5,01,202412,1,3,01,0,12,8690,67817,67817,,
526059637,MOUNTAIN VIEW CEMETERY INC,% THOMAS WINEBRENER,PO BOX 362,UNION BRIDGE,MD,21791-0362,0000,13,3,1000,201511,2,00,900000000,1,01,202412,0,0,02,0,12,0,0,0,Y50,
526059640,PARTICULAR BAPTIST CHURCH OF JESUS CHRIST AT BLACK ROCK,% G MILTON BROOKS,SHERWOOD ROAD,COCKEYSVILLE,MD,21030-0000,0000,03,3,7000,196503,1,10,001000000,1,01,,0,1,06,0,04,,,,,
526059724,MARYLAND NURSES ASSOCIATION INC,,6 PARK CENTER CT STE 212,OWINGS MILLS,MD,21117-5604,3096,05,9,3000,197709,2,00,261279120,5,01,202412,0,0,02,0,12,0,0,0,,5 DISTRICT
526059782,FOLKLORE SOCIETY OF GREATER WASHINGTON,,PO BOX 323,CABIN JOHN,MD,20818-0323,0000,03,3,2000,196505,1,15,059062000,5,01,202408,4,4,01,0,08,164233,240424,240424,A200,
526059790,ROTARY CLUB OF LAKE SHORE,% MARIAN CLARK,725B 214TH ST,PASADENA,MD,21122-1301,0000,04,3,3000,201410,2,00,520349200,5,01,202506,0,0,02,0,06,0,0,0,P20,
526059793,AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,% ARNOLD SPIVAK,6401 SECURITY BLVD,BALTIMORE,MD,21235-0001,0194,05,9,3000,194010,0,00,000000000,5,01,202312,6,6,01,0,12,3047277,2181311,2181311,,1923 AFGE VA HHS SSA LOCAL
526059795,DELTA KAPPA GAMMA SOCIETY,% JOYCE CONWAY,6112 LAWS RD,SNOW HILL,MD,21863-3067,1741,06,9,2000,196506,2,00,205000000,5,01,202406,0,0,02,0,06,0,0,0,,MD DELTA CHAPTER
526059817,PENTECOSTAL HOLINESS CHURCH REIMBURSEMENT ACCOUNT,,7403 GUM SPRING RD,BALTIMORE,MD,21237-3704,1619,03,9,7000,196402,1,10,000000000,5,01,,0,0,06,0,12,,,,,KINGSWAY CHRISTIAN CENTER
526060023,GLADE VALLEY ATHLETIC ASSOCIATION,,PO BOX 302,WALKERSVILLE,MD,21793-0302,0000,03,3,1200,197002,1,16,349317328,1,01,202312,4,4,01,0,12,193185,324494,310972,,
526060029,EASTERN YACHT CLUB INC,,2330 SENECA RD,ESSEX,MD,21221-1804,0000,07,3,1000,195904,2,00,319317000,1,01,202409,4,4,01,0,09,164555,446640,446640,,
526060032,RURITAN NATIONAL CORP,% SCOTT F HORNING,21427 LEITER ST,HAGERSTOWN,MD,21742-4922,1615,04,9,1000,196610,2,00,408404000,5,01,202412,0,0,02,0,12,0,0,0,,LEITERSBURG MD
526060154,ARCHEOLOGICAL SOCIETY OF MARYLAND INC,% ELAINE CHHEAN,4812 LEVADA TER,ROCKVILLE,MD,20853-2263,0000,03,3,2000,197610,1,16,123124000,1,01,202312,0,0,02,0,12,0,0,0,,
526060198,ONEILL CLUB OF TOWSON INC,,PO BOX 52,LUTHVLE TIMON,MD,21094-0052,0000,02,3,1000,200011,2,00,319927000,1,01,202412,3,3,01,0,12,81064,45276,45276,S47,
526060213,COUNCIL OF THE ALLEGHENIES INC,% JIM RACE,PO BOX 514,FROSTBURG,MD,21532-0514,0000,03,3,1200,196505,1,16,059062000,1,01,202412,0,0,02,0,12,0,0,0,,
526060306,HANDEL CHOIR OF BALTIMORE INC,,120 ALLEGHENY AVE,TOWSON,MD,21204-4019,0000,03,3,1000,195203,1,16,059119000,5,01,202406,4,4,01,0,06,142978,285959,285959,,
526060430,WESTERN MARYLAND ELECTRICAL JOINT APPRENTICESHIP & TRAINING TR FD,% WESTERN MARYLAND ELECTRICAL JOINT,307 E OFFUTT ST,CUMBERLAND,MD,21502-4731,0000,03,3,1000,200010,1,11,566000000,1,01,202404,6,4,01,0,04,1462080,419395,365852,B30,
526060453,ABILITIES NETWORK INC,% BARBARA FLEISCHMAN,8503 LA SALLE RD,TOWSON,MD,21286-5915,0000,03,3,1200,196704,1,15,160059927,1,01,202406,7,8,01,0,06,8217034,12211011,12139533,G54Z,
526060493,YALE SCHOLARSHIP FUND OF MARYLAND INC,% ERIC P SUAN,117 SAINT ALBANS WAY,BALTIMORE,MD,21212-3332,0000,03,3,1000,201408,1,15,040059000,1,01,202412,0,0,02,0,12,0,0,0,T99,
526060576,HEARTS AND HOMES FOR YOUTH INC,,3919 NATIONAL DR,BURTONSVILLE,MD,20866-1105,0000,03,3,1200,196511,1,15,399328059,1,01,202406,7,7,01,0,06,5798653,5204696,5161721,P70Z,
526060603,NATIONAL SCHOOL PUBLIC RELATIONS ASSOCIATION,% TOMMY JONES,15948 DERWOOD RD,ROCKVILLE,MD,20855-2123,8253,03,6,1200,199802,1,16,059000000,1,01,202308,6,6,01,0,08,2857925,2804683,2804683,B030,
526060636,ARUNDEL CHAPEL,,TELEGRAPH ROAD AT MARYLAND AVENUE,SEVERN,MD,21144-0000,0000,03,3,7000,196603,1,10,001000000,1,01,,0,0,06,0,12,,,,,
526060769,PTA DELAWARE CONGRESS,% GREG TUCKER,9101 PROVIDENCE AVE,SILVER SPRING,MD,20901-4913,2155,03,9,2000,197103,1,16,059035000,5,01,202406,0,0,02,0,06,0,0,0,,HIGHLAND VIEW ELEMENTARY SCHOOL PTA
526060784,MILITARY ORDER OF THE COOTIE OF THE UNITED STATES SUPREME PUP TENT,% DOUGLAS PURNELL,1557 PROVINCIAL LN,SEVERN,MD,21144-1637,1710,04,9,3000,196501,1,00,908040907,5,01,202506,0,0,02,0,06,0,0,0,,GRAND OF MARYLAND M O C
526060830,WASHINGTON TURKISH WOMENS ASSOCIATION,% MELEK EDIB,200A MONROE ST STE 115,ROCKVILLE,MD,20850-4424,0000,03,3,1200,201407,1,15,999000000,5,01,202406,0,0,02,0,06,0,0,0,Q33,
526060900,FREEDOM HOLY CHURCH OF AMERICA INC,,1506 MYRTLE AVE,BALTIMORE,MD,21217-2908,0000,03,3,7000,196507,1,10,001000000,1,01,,0,1,06,0,12,,,,,
526060901,BEULAH BAPTIST CHURCH OF ROCKVILLE INC,,5716 DUN HORSE LN,DERWOOD,MD,20855-1617,0000,03,3,7000,196507,1,10,001000000,1,01,,0,0,06,0,12,,,,,
526061006,DELTA KAPPA GAMMA SOCIETY INTERNATIONAL,% SUSAN CAPRON,2855 TOBACCO RD,CHESAPEAK BCH,MD,20732-3615,1741,06,9,2000,196506,2,00,036927059,5,01,202406,0,0,02,0,06,0,0,0,,MD XI CHAPTER
526061105,CATHOLIC ALUMNI CLUB OF WASHINGTON D C INC,% MICHAEL WESDOCK,PO BOX 10214,GAITHERSBURG,MD,20898-0214,0000,07,3,1000,196705,2,00,319318602,1,01,202412,0,0,02,0,12,0,0,0,,
526061123,AMVETS,% DONNA TOLLAND PRES,2 SANDY SPRING CT APT 1,THURMONT,MD,21788-1652,0838,19,9,1000,197001,1,00,907908566,5,01,202405,1,0,02,0,05,1,0,0,,DEPT
526061220,BETHEL COMMANDMENT CHURCH OF THE LIVING GOD,,13010 8TH ST,BOWIE,MD,20720-3633,0000,03,3,7000,196508,1,10,001000000,1,01,199612,0,0,06,0,12,,,,,
526061425,MARYLAND VETERINARY MEDICAL ASSOCIATION INC,,PO BOX 387,CORDOVA,MD,21625-0387,3334,06,6,2000,196509,2,00,179000000,1,01,202406,4,4,01,0,06,190548,360707,360707,,
526061428,SOMERSET COUNTY HISTORICAL SOCIETY INCORPORATED,,PO BOX 181,PRINCESS ANNE,MD,21853-0181,0000,03,3,2000,196509,1,16,062059000,1,01,202312,4,4,01,0,12,301940,169792,72411,,
526061430,FULL GOSPEL TEMPLE,,10 SOLLERS POINT ROAD,DUNDALK,MD,21222-0000,0000,03,3,7000,196509,1,10,059001000,1,01,,0,0,06,0,12,,,,,
526061559,DELTA KAPPA GAMMA SOCIETY INTERNATIONAL,% SHEILA OWENS,6112 LAWS RD,SNOW HILL,MD,21863-3067,1741,06,9,2000,196506,2,00,205000000,5,01,202406,0,0,02,0,06,0,0,0,,MD MU CHAPTER
526062650,SOROPTIMIST INTERNATIONAL OF THE AMERICAS INC,% MICHELLE HETZ,PO BOX 53,FROSTBURG,MD,21532-0053,3899,03,9,1000,200210,1,16,922911040,5,01,202406,0,0,02,0,06,0,0,0,I70,103025 FROSTBURG MD
526062665,DELTA KAPPA GAMMA SOCIETY,% SUSAN BURKHART,6112 LAWS RD,SNOW HILL,MD,21863-3067,1741,06,9,2000,196506,2,00,205059040,5,01,202406,0,0,02,0,06,0,0,0,,MD RHO CHAPTER
526062682,OPTIMIST INTERNATIONAL,% JIM H HUBBARD,3926 WISTMAN LN,MYERSVILLE,MD,21773-8237,1334,04,9,3000,196602,2,00,999000000,5,01,202409,0,0,02,0,09,0,0,0,,33090 OC OF FREDERICK MD
526062686,OPTIMIST INTERNATIONAL,% PAUL BARKLEY,PO BOX 464,SYKESVILLE,MD,21784-0464,1334,04,9,3000,196602,2,00,999000000,5,01,202309,5,5,01,0,09,706281,561206,548869,,33095 OC OF CARROLL COUNTY-FREEDOM
526062690,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% CAROLE SHREVE KEARSE,PO BOX 5111,LAYTONSVILLE,MD,20882-0111,0239,04,9,3000,196603,2,00,999000000,5,01,202406,0,0,02,0,06,0,0,0,,8829 LAYTONSVILLE MARYLAND
526062692,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% MICHAEL PAYNE,PO BOX 363,LEONARDTOWN,MD,20650-0363,0239,04,9,3000,196603,2,00,999000000,5,01,202406,0,0,02,0,06,0,0,0,,8830 LEONARDTOWN MARYLAND
526062695,DELTA KAPPA GAMMA SOCIETY,% JANE A BELT,2855 TOBACCO RD,CHESAPEAK BCH,MD,20732-3615,1741,06,9,2000,196506,2,00,205000000,5,01,202406,0,0,02,0,06,0,0,0,,MD ETA CHAPTER
526062857,GRACE COMMUNITY CHURCH INC,,208 VALLEY ST,CUMBERLAND,MD,21502-1548,0000,03,3,7000,197208,1,10,001000000,1,01,,0,0,06,0,06,,,,,
526062876,CAMP SPRINGS COMMUNITY CHURCH INC,,8040 WOODYARD RD,CLINTON,MD,20735-1963,1668,03,9,7000,196407,1,10,001000000,5,01,,7,6,06,0,12,,,,,
526062877,APOSTLE HOUSE OF GOD GATEWAY TO HEAVEN,,1000 N MONROE ST,BALTIMORE,MD,21217-1439,0000,03,3,7000,196511,1,10,001000000,1,01,,0,1,06,0,12,,,,,
526062879,CHURCH OF GOD IN CHRIST JESUS APOSTOLIC INC,,700 POPLAR GROVE ST,BALTIMORE,MD,21216-4624,0000,03,3,7000,198209,1,10,001007029,1,01,,0,0,06,0,12,,,,,
